dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.559331,2.831954,0.095095,0.377472,0.754676,-0.044337,0.095876
0.020000,2.567142,2.832738,0.102946,0.392552,0.754000,-0.033820,0.104096
0.020000,2.575248,2.833619,0.111099,0.407655,0.755132,0.056617,0.112660
0.020000,2.583644,2.834607,0.119553,0.422719,0.753240,-0.094623,0.121567
0.020000,2.592331,2.835709,0.128310,0.437828,0.755411,0.108569,0.130818
0.020000,2.601307,2.836934,0.137369,0.452948,0.756006,0.029762,0.140411
0.020000,2.610570,2.838290,0.146731,0.468095,0.757348,0.067094,0.150343
0.020000,2.620119,2.839787,0.156396,0.483285,0.759508,0.107977,0.160611
0.020000,2.629953,2.841434,0.166367,0.498551,0.763285,0.188880,0.171211
0.020000,2.640070,2.843240,0.176645,0.513867,0.765810,0.126252,0.182139
0.020000,2.650470,2.845216,0.187230,0.529280,0.770665,0.242708,0.193388
0.020000,2.661150,2.847372,0.198126,0.544788,0.775377,0.235640,0.204951
0.020000,2.672111,2.849718,0.209335,0.560424,0.781825,0.322371,0.216819
0.020000,2.683349,2.852266,0.220859,0.576202,0.788874,0.352435,0.228983
0.020000,2.694866,2.855026,0.232701,0.592134,0.796634,0.388016,0.241432
0.020000,2.706659,2.858009,0.244866,0.608238,0.805209,0.428745,0.254153
0.020000,2.718728,2.861228,0.257357,0.624550,0.815585,0.518792,0.267133
0.020000,2.731072,2.864694,0.270179,0.641071,0.826060,0.523785,0.280355
0.020000,2.743691,2.868420,0.283336,0.657849,0.838909,0.642414,0.293804
0.020000,2.756583,2.872417,0.296833,0.674877,0.851351,0.622136,0.307461
0.020000,2.769748,2.876698,0.310677,0.692187,0.865515,0.708201,0.321305
0.020000,2.783186,2.881276,0.324873,0.709808,0.881067,0.777564,0.335317
0.020000,2.796896,2.886163,0.339428,0.727741,0.896661,0.779744,0.349473
0.020000,2.810877,2.891372,0.354348,0.746019,0.913866,0.860238,0.363749
0.020000,2.825130,2.896916,0.369641,0.764650,0.931569,0.885135,0.378121
0.020000,2.839605,2.902787,0.385261,0.781013,0.818139,-5.671481,0.392515
